Ex-dividend date,divCash,splitFactor,div_ratio,ticker,DecDay,Time,Link,FundamentLink,PreNewsPrice,OpenPrice,MaxBeforeRecord,MinBeforeRecord,CloseBeforeRecord,OpenAtRecord,AvgVol,DayDiff,positive_close,gain,DivToPrice,month,week,weekday,predict,Gain
2007-12-21,0.25,1.0,0.02214349,CORSQ,2007-11-13,AMC,https://www.stockwatch.com/News/Item/U-pAQTU234-U!CORS-20071113/U/CORS,https://www.stockwatch.com/Quote/Fundamentals?U:CORSQ,10.04,10.0,12.45,8.83,11.29,11.56,1329858.25,38,1,0.129,2.49,11,46,1,0.8675218804093238,1.129
2007-12-06,0.722,1.0,0.031946903,TY,2007-11-15,AMC,https://www.stockwatch.com/News/Item/U-b006345-U!TY-20071115/U/TY,https://www.stockwatch.com/Quote/Fundamentals?U:TY,22.24,22.33,22.72,21.05,22.6,21.91,176035.0,21,1,0.012091356918943363,3.25,11,46,3,0.7311814156855664,1.0120913569189434
2007-12-11,0.27,1.0,0.022295623,MPW,2007-11-16,DAY,https://www.stockwatch.com/News/Item/U-b005286-U!MPW-20071116/U/MPW,https://www.stockwatch.com/Quote/Fundamentals?U:MPW,12.17,11.94,12.14,10.52,12.11,12.15,410475.0,25,1,0.014237855946398703,2.22,11,46,4,0.689776296956641,1.0142378559463987
2007-12-05,0.75,1.0,0.027614138,STC,2007-11-16,AMC,https://www.stockwatch.com/News/Item/U-pLAF066-U!STC-20071116/U/STC,https://www.stockwatch.com/Quote/Fundamentals?U:STC,29.77,29.3,29.3,25.56,27.16,26.7,242300.0,19,0,-0.07303754266211604,2.52,11,46,4,0.5021666587598438,0.926962457337884
2007-11-21,0.3,1.0,0.045112782,CGI,2007-11-16,AMC,https://www.stockwatch.com/News/Item/U-b005595-U!CGI-20071116/U/CGI,https://www.stockwatch.com/Quote/Fundamentals?U:CGI,7.29,7.2,7.29,6.5,6.65,6.65,512610.0,5,0,-0.07638888888888884,4.12,11,46,4,0.8472020872213551,0.9236111111111112
2007-11-28,0.75,1.0,0.035748332,MAT,2007-11-16,AMC,https://www.stockwatch.com/News/Item/U-pLAF056-U!MAT-20071116/U/MAT,https://www.stockwatch.com/Quote/Fundamentals?U:MAT,19.86,19.98,21.29,19.52,20.98,21.08,5183190.0,12,1,0.05005005005005003,3.78,11,46,4,0.6652729732236764,1.05005005005005
2007-11-28,6.0,1.0,0.045941807,WYNN,2007-11-20,DAY,https://www.stockwatch.com/News/Item/U-b005388-U!WYNN-20071120/U/WYNN,https://www.stockwatch.com/Quote/Fundamentals?U:WYNN,129.12,132.16,137.93,128.25,130.6,128.94,2364455.0,8,0,-0.01180387409200967,4.65,11,47,1,0.7704378258046157,0.9881961259079903
2008-01-02,0.2,1.0,0.021052632,IBCP,2007-11-21,DAY,https://www.stockwatch.com/News/Item/U-pCLW026-U!IBCP-20071121/U/IBCP,https://www.stockwatch.com/Quote/Fundamentals?U:IBCP,9.71,9.52,10.18,8.41,9.5,9.4,210725.35,42,0,-0.0021008403361344463,2.06,11,47,2,0.7355729805976686,0.9978991596638656
2007-12-13,3.03,1.0,0.107370659,TSS,2007-11-30,AMC,https://www.stockwatch.com/News/Item/U-b005609-U!TSS-20071130/U/TSS,https://www.stockwatch.com/Quote/Fundamentals?U:TSS,28.04,28.32,29.5,26.51,28.22,28.0,544855.0,13,0,-0.0035310734463277482,10.81,11,48,4,0.7655328865826866,0.9964689265536723
2007-12-17,0.52,1.0,0.029714286,AINV,2007-12-03,AMC,https://www.stockwatch.com/News/Item/U-i0335326-U!AINV-20071203/U/AINV,https://www.stockwatch.com/Quote/Fundamentals?U:AINV,17.36,17.32,19.08,17.03,17.5,17.0,1451040.0,14,1,0.010392609699769073,3.0,12,49,0,0.8096595126380388,1.010392609699769
2007-12-12,0.125,1.0,0.026709402,BXC,2007-12-05,DAY,https://www.stockwatch.com/News/Item/U-z0132540-U!BXC-20071205/U/BXC,https://www.stockwatch.com/Quote/Fundamentals?U:BXC,3.51,3.32,4.75,3.2,4.68,4.78,318955.0,7,1,0.40963855421686746,3.56,12,49,2,0.7101918443171669,1.4096385542168675
2007-12-13,0.46,1.0,0.04389313,RAS,2007-12-07,DAY,https://www.stockwatch.com/News/Item/U-b005328-U!RAS-20071207/U/RAS,https://www.stockwatch.com/Quote/Fundamentals?U:RAS,10.01,10.81,11.73,10.15,10.48,10.21,1049578.55,6,0,-0.03052728954671602,4.6,12,49,4,0.7304118355008573,0.969472710453284
2007-12-27,0.4808,1.0,0.031342894,GRT,2007-12-07,AMC,https://www.stockwatch.com/News/Item/U-pCLF033-U!GRT-20071207/U/GRT,https://www.stockwatch.com/Quote/Fundamentals?U:GRT,18.25,18.26,18.62,13.97,15.34,14.82,319880.0,20,0,-0.1599123767798467,2.63,12,49,4,0.5841324136252884,0.8400876232201533
2007-12-27,1.35,1.0,0.044074437,NHI,2007-12-10,AMC,https://www.stockwatch.com/News/Item/U-b006239-U!NHI-20071210/U/NHI,https://www.stockwatch.com/Quote/Fundamentals?U:NHI,30.42,30.56,31.43,28.56,30.63,29.67,111980.0,17,1,0.0022905759162303863,4.44,12,50,0,0.920324336256576,1.0022905759162304
2007-12-19,0.62,1.0,0.038106945,BRT,2007-12-10,DAY,https://www.stockwatch.com/News/Item/U-b005939-U!BRT-20071210/U/BRT,https://www.stockwatch.com/Quote/Fundamentals?U:BRT,16.13,16.45,17.76,15.75,16.27,16.27,58695.0,9,0,-0.010942249240121549,3.84,12,50,0,0.7130383690671509,0.9890577507598785
2007-12-19,1.82,1.0,0.115044248,IGR,2007-12-10,AMC,https://www.stockwatch.com/News/Item/U-b006128-U!IGR-20071210/U/IGR,https://www.stockwatch.com/Quote/Fundamentals?U:IGR,17.52,17.7399,17.98,15.26,15.82,14.5,385420.0,9,0,-0.10822496180925478,10.39,12,50,0,0.8771164409063082,0.8917750381907452
